Date,ddin,ddon
01/03/2015,0.066503829,0.54596827
01/04/2015,0.078286779,0.506260044
01/05/2015,0.086635265,0.446261048
01/06/2015,0.082246737,0.498842484
01/07/2015,0.070600017,0.542555177
01/08/2015,0.071049846,0.543694105
01/09/2015,0.071959049,0.543239272
01/10/2015,0.072868252,0.542784438
01/11/2015,0.073777455,0.542329605
01/12/2015,0.074686659,0.541874772
01/13/2015,0.075595862,0.541419939
01/14/2015,0.076505065,0.540965106
01/15/2015,0.077414269,0.540510273
01/16/2015,0.078323472,0.54005544
01/17/2015,0.079232675,0.539600607
01/18/2015,0.081079283,0.536356405
01/19/2015,0.108682128,0.368128576
01/20/2015,0.081960285,0.538236108
01/21/2015,0.082869488,0.537781275
01/22/2015,0.098105829,0.497153517
01/23/2015,0.084687895,0.536871609
01/24/2015,0.085540589,0.53641842
01/25/2015,0.08632063,0.535967344
01/26/2015,0.087100671,0.535516269
01/27/2015,0.087880712,0.535065194
01/28/2015,0.088660753,0.534614118
01/29/2015,0.089440794,0.534163043
01/30/2015,0.090220834,0.533711968
01/31/2015,0.091000875,0.533260892
02/01/2015,0.091780916,0.532809817
02/02/2015,0.092560957,0.532358742
02/03/2015,0.093340998,0.531907666
02/04/2015,0.10759279,0.491907677
02/05/2015,0.107112027,0.316573514
02/06/2015,0.123284666,0.356392061
02/07/2015,0.097564777,0.527356146
02/08/2015,0.097241202,0.52965229
02/09/2015,0.098021243,0.529201214
02/10/2015,0.098801284,0.528750139
02/11/2015,0.101844512,0.522881428
02/12/2015,0.101358489,0.525487409
02/13/2015,0.101141406,0.527396913
02/14/2015,0.110067162,0.508120995
02/15/2015,0.116187706,0.461128238
02/16/2015,0.103649223,0.526635209
02/17/2015,0.103892862,0.528954181
02/18/2015,0.104446006,0.530571764
02/19/2015,0.104999151,0.532189347
02/20/2015,0.105552295,0.53380693
02/21/2015,0.106105439,0.535424513
02/22/2015,0.106658583,0.537042096
02/23/2015,0.107211727,0.538659679
02/24/2015,0.107764871,0.540277263
02/25/2015,0.108318015,0.541894846
02/26/2015,0.10887116,0.543512429
02/27/2015,0.109424304,0.545130012
02/28/2015,0.109977448,0.546747595
03/01/2015,0.110530592,0.548365178
03/02/2015,0.111083736,0.549982761
03/03/2015,0.11163688,0.551600344
03/04/2015,0.112190024,0.553217927
03/05/2015,0.112743169,0.55483551
03/06/2015,0.113296313,0.556453093
03/07/2015,0.113849457,0.558070676
03/08/2015,0.114402601,0.559688259
03/09/2015,0.085783586,0.276458074
03/10/2015,0.088335236,0.322920824
03/11/2015,0.077280334,0.232183032
03/12/2015,0.11601115,0.568320007
03/13/2015,0.106422333,0.445507359
03/14/2015,0.066050715,0.204896274
03/15/2015,0.064151274,0.20171524
03/16/2015,0.066673169,0.222113479
03/17/2015,0.0810551,0.286285546
03/18/2015,0.071796243,0.293277521
03/19/2015,0.090594803,0.364672589
03/20/2015,0.075400926,0.359330752
03/21/2015,0.103903398,0.524244607
03/22/2015,0.08371532,0.370269863
03/23/2015,0.079030821,0.373729337
03/24/2015,0.063157968,0.309542099
03/25/2015,0.105718982,0.567337216
03/26/2015,0.118365989,0.608614207
03/27/2015,0.118540117,0.611484562
03/28/2015,0.083468425,0.406916585
03/29/2015,0.062508555,0.268349603
03/30/2015,0.064025372,0.285814486
03/31/2015,0.116121622,0.631989471
04/01/2015,0.119410752,0.625836336
04/02/2015,0.093160049,0.56110708
04/03/2015,0.05612926,0.257151865
04/04/2015,0.076446842,0.428095939
04/05/2015,0.120497007,0.637196738
04/06/2015,0.12080105,0.640026753
04/07/2015,0.121105092,0.642856769
04/08/2015,0.121409135,0.645686785
04/09/2015,0.121713177,0.6485168
04/10/2015,0.12201722,0.651346816
04/11/2015,0.122321262,0.654176832
04/12/2015,0.122625305,0.657006847
04/13/2015,0.117522006,0.671860288
04/14/2015,0.044740754,0.40409429
04/15/2015,0.053835907,0.392288134
04/16/2015,0.049869359,0.404820617
04/17/2015,0.039149594,0.402321437
04/18/2015,0.043956076,0.410863369
04/19/2015,0.050264366,0.393453622
04/20/2015,0.048233732,0.399327888
04/21/2015,0.03604326,0.402326355
04/22/2015,0.036541732,0.40790188
04/23/2015,0.037579793,0.411713251
04/24/2015,0.033695491,0.399772515
04/25/2015,0.049116336,0.348451419
04/26/2015,0.106168724,0.708746879
04/27/2015,0.127282792,0.695052208
04/28/2015,0.127631108,0.695868567
04/29/2015,0.127979425,0.696684927
04/30/2015,0.118295699,0.715659671
05/01/2015,0.07686229,0.66277703
05/02/2015,0.129024375,0.699134004
05/03/2015,0.129372692,0.699950363
05/04/2015,0.129721008,0.700766722
05/05/2015,0.130069325,0.701583081
05/06/2015,0.130417642,0.702399441
